Date,SR ID,Route Name,Shop Name,Visit Start,Visit End,GPS Status,Product Category,SKU Name,Qty (Pcs),Unit Price,Total Val,Stock in Shop,Order Status,Payment Mode,Shop ID,Order ID,Distributor Name,Latitude,Longitude,Return Order,SR Daily Target
05-Mar-26,SR-74,Uttara-3,Rahman Traders,13:12:42,13:30:35,Matched,Plastics,RFL Plastic Chair,19,5352,101688,23,Confirmed,Credit,SHOP-5472,ORD-902348,Dhaka South Depot,23.8759,90.3795,No,30000
23-Mar-26,SR-95,Mirpur-10,Al Madina Shop,13:08:28,13:18:25,Matched,Household,RFL Mop Set,25,5889,147225,10,Pending,Cash,SHOP-6795,ORD-610445,Narayanganj Hub,23.8067,90.3687,No,50000
30-Mar-26,SR-99,Narayanganj,Tanzim Traders,12:12:20,12:27:55,Matched,Kitchenware,RFL Spice Box,7,4107,28749,6,Confirmed,Cash,SHOP-5253,ORD-750617,Gazipur Distributor,23.6238,90.5,No,60000
13-Mar-26,SR-136,Mohammadpur,Al Madina Shop,11:13:07,11:31:54,Matched,Kitchenware,RFL Spice Box,6,5288,31728,7,Confirmed,Nagad,SHOP-3064,ORD-288752,Dhaka South Depot,23.757,90.358,No,60000
06-Mar-26,SR-142,Chittagong,Bismillah Store,16:03:51,16:28:54,Not Matched,Kitchenware,RFL Rice Container,24,561,13464,17,Cancelled,bKash,SHOP-5791,ORD-111182,Dhaka South Depot,22.3569,91.7832,No,40000
03-Mar-26,SR-76,Dhanmondi,Amin Variety,13:50:55,14:14:17,Matched,Household,RFL Laundry Basket,19,1750,33250,48,Pending,Credit,SHOP-4911,ORD-833241,Narayanganj Hub,23.7461,90.3742,No,40000
22-Mar-26,SR-33,Mirpur-10,Azad Store,11:22:02,11:46:32,Matched,Kitchenware,RFL Food Carrier,2,2885,5770,14,Confirmed,Credit,SHOP-9644,ORD-505697,Dhaka South Depot,23.8067,90.3687,No,60000
26-Mar-26,SR-114,Uttara-10,Karim Store,11:00:13,11:16:14,Matched,Household,RFL Laundry Basket,9,675,6075,10,Confirmed,bKash,SHOP-5589,ORD-153342,Chittagong Depot,23.8738,90.3984,No,50000
10-Mar-26,SR-29,Gazipur,New Market Traders,09:52:54,10:03:12,Matched,Kitchenware,RFL Spice Box,13,2999,38987,31,Confirmed,Credit,SHOP-2816,ORD-519321,Dhaka South Depot,24.0023,90.4264,No,50000
19-Mar-26,SR-143,Narayanganj,Tanzim Traders,13:33:29,13:44:57,Matched,Electronics,Vision LED TV 32,14,3563,49882,27,Confirmed,Nagad,SHOP-1909,ORD-430054,Gazipur Distributor,23.6238,90.5,No,40000
01-Mar-26,SR-23,Uttara-3,Bismillah Store,13:57:36,14:03:44,Matched,Kitchenware,RFL Rice Container,16,4081,65296,25,Confirmed,Cash,SHOP-2379,ORD-771529,Dhaka South Depot,23.8759,90.3795,No,60000
27-Mar-26,SR-142,Savar,Tanzim Traders,15:08:21,15:17:53,Matched,Electronics,Vision LED TV 43,23,2578,59294,46,Pending,Credit,SHOP-2092,ORD-985559,Chittagong Depot,23.8583,90.2667,No,60000
10-Mar-26,SR-31,Uttara-10,Al Madina Shop,13:26:04,13:32:09,Matched,Plastics,RFL Water Jug,6,4071,24426,38,Confirmed,Nagad,SHOP-7352,ORD-783519,Narayanganj Hub,23.8738,90.3984,No,30000
24-Mar-26,SR-99,Savar,Omar Store,14:59:31,15:23:25,Matched,Electronics,Vision Fan,23,168,3864,39,Pending,bKash,SHOP-2429,ORD-508306,Gazipur Distributor,23.8583,90.2667,No,50000
09-Mar-26,SR-45,Chittagong,New Market Traders,15:10:58,15:22:34,Matched,Kitchenware,RFL Spice Box,12,902,10824,30,Confirmed,Credit,SHOP-8797,ORD-862143,Dhaka South Depot,22.3569,91.7832,No,50000
29-Mar-26,SR-128,Savar,Green Valley Shop,13:24:04,13:32:20,Matched,Plastics,RFL Plastic Chair,9,1596,14364,19,Pending,Credit,SHOP-8794,ORD-119395,Gazipur Distributor,23.8583,90.2667,No,40000
04-Mar-26,SR-22,Mirpur-10,City General Store,09:40:43,10:05:23,Matched,Plastics,RFL Water Jug,23,1455,33465,44,Confirmed,bKash,SHOP-9854,ORD-172712,Narayanganj Hub,23.8067,90.3687,No,40000
10-Mar-26,SR-126,Dhanmondi,Rahman Traders,09:54:10,10:00:23,Matched,Electronics,Vision Fan,13,1125,14625,45,Confirmed,Nagad,SHOP-8636,ORD-236151,Narayanganj Hub,23.7461,90.3742,No,40000
05-Mar-26,SR-145,Mirpur-10,City General Store,13:47:30,13:56:21,Matched,Household,RFL Dustbin,17,3023,51391,25,Pending,Nagad,SHOP-6086,ORD-281016,Chittagong Depot,23.8067,90.3687,No,30000
23-Mar-26,SR-54,Uttara-3,Tanzim Traders,13:19:29,13:26:46,Not Matched,Plastics,RFL Plastic Chair,25,4222,105550,20,Confirmed,bKash,SHOP-2249,ORD-202420,Chittagong Depot,23.8759,90.3795,No,60000
11-Mar-26,SR-42,Dhanmondi,Hasan Traders,12:48:31,12:57:36,Matched,Furniture,RFL Plastic Table,13,3800,49400,48,Confirmed,Credit,SHOP-8979,ORD-920545,Gazipur Distributor,23.7461,90.3742,No,30000
27-Mar-26,SR-147,Uttara-3,Sadia Store,10:52:01,10:58:42,Matched,Furniture,RFL Dining Table,13,5730,74490,8,Cancelled,bKash,SHOP-2503,ORD-137543,Narayanganj Hub,23.8759,90.3795,No,60000
09-Mar-26,SR-97,Narayanganj,Hasan Traders,12:08:43,12:21:53,Weak,Furniture,RFL Wardrobe,24,508,12192,3,Confirmed,bKash,SHOP-5468,ORD-390558,Narayanganj Hub,23.6238,90.5,No,60000
25-Mar-26,SR-2,Savar,Omar Store,09:57:42,10:14:06,Weak,Plastics,RFL 20L Bucket,22,3098,68156,55,Pending,Nagad,SHOP-5263,ORD-227096,Dhaka South Depot,23.8583,90.2667,No,60000
29-Mar-26,SR-95,Gazipur,Al Madina Shop,10:06:57,10:23:04,Matched,Kitchenware,RFL Food Carrier,19,1137,21603,54,Confirmed,Nagad,SHOP-6458,ORD-236201,Gazipur Distributor,24.0023,90.4264,Yes,40000
04-Mar-26,SR-55,Gazipur,Omar Store,14:31:27,14:41:06,Matched,Electronics,Vision Fan,1,3992,3992,30,Pending,bKash,SHOP-7563,ORD-478859,Dhaka North Depot,24.0023,90.4264,No,30000
22-Mar-26,SR-134,Mirpur-1,Maa Enterprise,16:14:46,16:32:20,Matched,Furniture,RFL Plastic Table,1,2428,2428,12,Confirmed,Credit,SHOP-5751,ORD-341470,Dhaka South Depot,23.8041,90.3556,No,50000
06-Mar-26,SR-6,Mirpur-1,Amin Variety,10:23:55,10:33:24,Matched,Furniture,RFL Wardrobe,22,387,8514,26,Confirmed,Nagad,SHOP-1487,ORD-254845,Dhaka North Depot,23.8041,90.3556,No,50000
14-Mar-26,SR-14,Chittagong,Brothers Store,16:36:06,16:59:45,Weak,Plastics,RFL Storage Box,5,3678,18390,26,Confirmed,Credit,SHOP-4864,ORD-330531,Chittagong Depot,22.3569,91.7832,No,50000
08-Mar-26,SR-4,Dhanmondi,Tanzim Traders,15:23:29,15:44:25,Matched,Electronics,Vision LED TV 32,17,5391,91647,39,Confirmed,bKash,SHOP-9587,ORD-861465,Narayanganj Hub,23.7461,90.3742,No,40000
18-Mar-26,SR-92,Uttara-10,Bismillah Store,11:13:26,11:36:40,Matched,Plastics,RFL Plastic Chair,13,4511,58643,16,Confirmed,Nagad,SHOP-2196,ORD-981202,Gazipur Distributor,23.8738,90.3984,No,60000
26-Mar-26,SR-3,Mirpur-1,Tanzim Traders,13:52:31,14:13:21,Matched,Household,RFL Laundry Basket,3,4051,12153,41,Confirmed,Nagad,SHOP-8519,ORD-488434,Gazipur Distributor,23.8041,90.3556,No,50000
12-Mar-26,SR-119,Savar,Brothers Store,10:05:57,10:18:55,Matched,Household,RFL Mop Set,3,2080,6240,20,Confirmed,bKash,SHOP-3884,ORD-219999,Dhaka North Depot,23.8583,90.2667,No,40000
01-Mar-26,SR-18,Gazipur,Omar Store,11:35:56,11:52:47,Matched,Kitchenware,RFL Rice Container,23,2726,62698,23,Confirmed,Credit,SHOP-8631,ORD-453650,Dhaka North Depot,24.0023,90.4264,No,40000
28-Mar-26,SR-132,Savar,Amin Variety,15:54:06,16:16:50,Weak,Furniture,RFL Wardrobe,13,5593,72709,38,Confirmed,Cash,SHOP-8265,ORD-162827,Dhaka North Depot,23.8583,90.2667,No,50000
14-Mar-26,SR-39,Chittagong,Tanzim Traders,11:15:14,11:33:27,Matched,Plastics,RFL 20L Bucket,13,473,6149,12,Cancelled,Credit,SHOP-5611,ORD-377757,Chittagong Depot,22.3569,91.7832,No,30000
14-Mar-26,SR-80,Dhanmondi,Azad Store,12:20:03,12:27:09,Matched,Furniture,RFL Dining Table,7,4001,28007,23,Confirmed,bKash,SHOP-5483,ORD-849634,Gazipur Distributor,23.7461,90.3742,No,30000
30-Mar-26,SR-60,Chittagong,City General Store,15:29:52,15:35:41,Matched,Electronics,Vision LED TV 32,21,3628,76188,6,Confirmed,bKash,SHOP-3292,ORD-736901,Chittagong Depot,22.3569,91.7832,No,60000
15-Mar-26,SR-104,Mirpur-1,Karim Store,15:04:26,15:25:07,Matched,Kitchenware,RFL Spice Box,16,1587,25392,25,Confirmed,Nagad,SHOP-4420,ORD-326098,Chittagong Depot,23.8041,90.3556,No,60000
19-Mar-26,SR-134,Uttara-3,City General Store,16:35:27,16:54:50,Matched,Electronics,Vision LED TV 43,15,3837,57555,38,Confirmed,Credit,SHOP-1550,ORD-248581,Narayanganj Hub,23.8759,90.3795,No,50000
04-Mar-26,SR-58,Uttara-10,Amin Variety,15:22:39,15:29:28,Not Matched,Plastics,RFL Storage Box,3,1953,5859,32,Pending,bKash,SHOP-8785,ORD-741244,Dhaka North Depot,23.8738,90.3984,No,30000
02-Mar-26,SR-108,Uttara-3,City General Store,14:36:12,14:59:01,Matched,Household,RFL Mop Set,6,663,3978,39,Confirmed,Credit,SHOP-2878,ORD-379193,Dhaka South Depot,23.8759,90.3795,No,60000
12-Mar-26,SR-90,Uttara-3,Sadia Store,16:25:50,16:40:36,Weak,Furniture,RFL Dining Table,6,3174,19044,14,Cancelled,bKash,SHOP-1006,ORD-594709,Chittagong Depot,23.8759,90.3795,No,30000
20-Mar-26,SR-115,Narayanganj,Omar Store,09:48:31,09:56:03,Matched,Furniture,RFL Plastic Table,8,2860,22880,4,Confirmed,Cash,SHOP-3596,ORD-481929,Dhaka North Depot,23.6238,90.5,No,60000
17-Mar-26,SR-91,Mirpur-10,Al Madina Shop,13:49:25,14:08:53,Matched,Furniture,RFL Plastic Table,23,301,6923,9,Pending,Cash,SHOP-9338,ORD-163449,Narayanganj Hub,23.8067,90.3687,No,40000
19-Mar-26,SR-65,Savar,New Market Traders,12:16:25,12:27:11,Matched,Electronics,Vision Fan,8,4624,36992,41,Confirmed,Nagad,SHOP-2523,ORD-783475,Narayanganj Hub,23.8583,90.2667,No,60000
10-Mar-26,SR-25,Uttara-10,Amin Variety,16:11:15,16:16:45,Matched,Electronics,Vision Fan,6,4091,24546,6,Cancelled,Cash,SHOP-8773,ORD-226517,Dhaka South Depot,23.8738,90.3984,No,40000
27-Mar-26,SR-26,Gazipur,Omar Store,12:10:49,12:25:12,Weak,Electronics,Vision LED TV 32,1,1650,1650,25,Confirmed,Cash,SHOP-6357,ORD-702260,Narayanganj Hub,24.0023,90.4264,No,30000
06-Mar-26,SR-7,Narayanganj,Azad Store,12:58:35,13:09:51,Matched,Household,RFL Dustbin,7,1863,13041,49,Confirmed,Cash,SHOP-5649,ORD-243200,Narayanganj Hub,23.6238,90.5,No,60000
19-Mar-26,SR-58,Dhanmondi,Omar Store,15:25:11,15:37:50,Matched,Plastics,RFL 20L Bucket,10,5011,50110,29,Confirmed,bKash,SHOP-5293,ORD-519254,Narayanganj Hub,23.7461,90.3742,No,50000
13-Mar-26,SR-111,Dhanmondi,Green Valley Shop,14:03:22,14:23:21,Matched,Household,RFL Dustbin,15,4354,65310,11,Confirmed,Nagad,SHOP-4003,ORD-100528,Dhaka South Depot,23.7461,90.3742,No,30000
17-Mar-26,SR-13,Uttara-10,City General Store,13:24:57,13:32:30,Not Matched,Plastics,RFL 20L Bucket,24,4188,100512,56,Cancelled,Nagad,SHOP-3336,ORD-893060,Narayanganj Hub,23.8738,90.3984,No,40000
16-Mar-26,SR-25,Chittagong,New Market Traders,12:03:21,12:22:28,Matched,Furniture,RFL Wardrobe,17,2039,34663,38,Confirmed,Cash,SHOP-1576,ORD-315759,Dhaka North Depot,22.3569,91.7832,No,50000
17-Mar-26,SR-1,Narayanganj,Tanzim Traders,09:32:30,09:49:37,Matched,Plastics,RFL Water Jug,12,513,6156,56,Confirmed,bKash,SHOP-9719,ORD-430427,Dhaka North Depot,23.6238,90.5,No,30000
10-Mar-26,SR-64,Mirpur-1,New Market Traders,15:32:55,15:52:30,Matched,Kitchenware,RFL Rice Container,6,5060,30360,27,Pending,Credit,SHOP-3853,ORD-648868,Chittagong Depot,23.8041,90.3556,No,30000
15-Mar-26,SR-134,Chittagong,City General Store,14:57:30,15:22:37,Matched,Kitchenware,RFL Rice Container,22,2665,58630,38,Confirmed,Credit,SHOP-8646,ORD-467384,Gazipur Distributor,22.3569,91.7832,No,60000
31-Mar-26,SR-55,Mirpur-1,Bismillah Store,11:53:37,11:59:42,Matched,Kitchenware,RFL Spice Box,6,4703,28218,12,Cancelled,Credit,SHOP-9084,ORD-527974,Narayanganj Hub,23.8041,90.3556,No,40000
31-Mar-26,SR-118,Uttara-3,Maa Enterprise,12:35:49,12:56:28,Weak,Kitchenware,RFL Food Carrier,18,385,6930,18,Pending,Credit,SHOP-2430,ORD-885468,Dhaka South Depot,23.8759,90.3795,No,60000
11-Mar-26,SR-110,Mirpur-1,Bismillah Store,09:26:58,09:46:44,Matched,Electronics,Vision LED TV 32,23,200,4600,35,Confirmed,bKash,SHOP-7212,ORD-323620,Dhaka South Depot,23.8041,90.3556,Yes,60000
11-Mar-26,SR-100,Mohammadpur,Rahman Traders,11:52:09,12:15:33,Matched,Plastics,RFL Plastic Chair,12,4535,54420,29,Cancelled,Credit,SHOP-3343,ORD-505882,Dhaka South Depot,23.757,90.358,No,60000
18-Mar-26,SR-128,Uttara-10,City General Store,10:10:24,10:25:33,Matched,Furniture,RFL Plastic Table,12,2725,32700,33,Confirmed,bKash,SHOP-5556,ORD-692959,Gazipur Distributor,23.8738,90.3984,No,40000
07-Mar-26,SR-66,Uttara-3,City General Store,14:12:58,14:36:10,Matched,Furniture,RFL Dining Table,3,3884,11652,54,Confirmed,Nagad,SHOP-6612,ORD-653989,Dhaka South Depot,23.8759,90.3795,No,60000
18-Mar-26,SR-18,Gazipur,Amin Variety,10:49:09,11:13:00,Matched,Household,RFL Mop Set,1,3277,3277,12,Confirmed,Credit,SHOP-3239,ORD-228301,Chittagong Depot,24.0023,90.4264,Yes,60000
10-Mar-26,SR-86,Gazipur,Amin Variety,09:41:22,09:54:07,Not Matched,Plastics,RFL Plastic Chair,9,5503,49527,53,Pending,Nagad,SHOP-4113,ORD-843451,Chittagong Depot,24.0023,90.4264,No,40000
15-Mar-26,SR-21,Uttara-3,Brothers Store,12:56:53,13:07:12,Weak,Furniture,RFL Plastic Table,21,578,12138,46,Pending,Cash,SHOP-1006,ORD-444212,Narayanganj Hub,23.8759,90.3795,No,40000
11-Mar-26,SR-110,Uttara-3,New Market Traders,13:36:29,13:41:53,Weak,Household,RFL Dustbin,12,4294,51528,24,Cancelled,Nagad,SHOP-4765,ORD-657795,Gazipur Distributor,23.8759,90.3795,No,40000
18-Mar-26,SR-1,Mirpur-1,Al Madina Shop,12:01:28,12:10:16,Weak,Kitchenware,RFL Rice Container,13,3852,50076,49,Confirmed,Credit,SHOP-7874,ORD-831999,Chittagong Depot,23.8041,90.3556,No,60000
15-Mar-26,SR-74,Mirpur-1,Tanzim Traders,10:09:16,10:19:02,Matched,Plastics,RFL Storage Box,9,5899,53091,56,Confirmed,Cash,SHOP-3667,ORD-360848,Gazipur Distributor,23.8041,90.3556,No,40000
21-Mar-26,SR-124,Chittagong,Tanzim Traders,11:59:19,12:22:58,Matched,Kitchenware,RFL Spice Box,18,2144,38592,31,Cancelled,Nagad,SHOP-5998,ORD-496292,Narayanganj Hub,22.3569,91.7832,No,50000
10-Mar-26,SR-1,Gazipur,New Market Traders,16:15:23,16:24:35,Matched,Furniture,RFL Plastic Table,13,5949,77337,22,Confirmed,Credit,SHOP-5657,ORD-703922,Chittagong Depot,24.0023,90.4264,No,40000
09-Mar-26,SR-10,Narayanganj,Sadia Store,16:34:42,16:52:52,Matched,Furniture,RFL Plastic Table,15,1567,23505,11,Confirmed,Nagad,SHOP-5816,ORD-307053,Dhaka South Depot,23.6238,90.5,No,60000
05-Mar-26,SR-48,Savar,Sadia Store,11:58:16,12:23:01,Matched,Kitchenware,RFL Spice Box,1,5384,5384,4,Confirmed,Cash,SHOP-6763,ORD-937164,Dhaka South Depot,23.8583,90.2667,Yes,50000
26-Mar-26,SR-22,Mirpur-10,Amin Variety,13:24:48,13:32:09,Matched,Plastics,RFL 20L Bucket,24,4464,107136,19,Cancelled,bKash,SHOP-3866,ORD-930882,Dhaka North Depot,23.8067,90.3687,No,60000
08-Mar-26,SR-108,Savar,Bismillah Store,09:32:44,09:50:26,Matched,Household,RFL Mop Set,2,5476,10952,52,Confirmed,Cash,SHOP-9627,ORD-113299,Dhaka South Depot,23.8583,90.2667,No,30000
04-Mar-26,SR-135,Gazipur,Azad Store,09:31:56,09:39:20,Weak,Household,RFL Dustbin,14,1662,23268,49,Pending,bKash,SHOP-5725,ORD-647928,Chittagong Depot,24.0023,90.4264,No,60000
13-Mar-26,SR-100,Gazipur,New Market Traders,10:12:48,10:23:54,Matched,Kitchenware,RFL Food Carrier,20,184,3680,0,Pending,Nagad,SHOP-1361,ORD-567491,Dhaka South Depot,24.0023,90.4264,No,60000
13-Mar-26,SR-78,Dhanmondi,Omar Store,12:06:47,12:16:03,Not Matched,Plastics,RFL Water Jug,4,1459,5836,20,Cancelled,bKash,SHOP-7152,ORD-787528,Chittagong Depot,23.7461,90.3742,No,30000
09-Mar-26,SR-82,Gazipur,Green Valley Shop,12:45:56,12:58:29,Matched,Household,RFL Laundry Basket,22,1214,26708,30,Confirmed,bKash,SHOP-3150,ORD-924524,Dhaka North Depot,24.0023,90.4264,No,60000
13-Mar-26,SR-23,Uttara-10,Maa Enterprise,10:58:34,11:17:06,Matched,Plastics,RFL 20L Bucket,18,5605,100890,16,Cancelled,Credit,SHOP-1822,ORD-499074,Chittagong Depot,23.8738,90.3984,No,60000
21-Mar-26,SR-62,Dhanmondi,Tanzim Traders,12:11:04,12:35:04,Matched,Electronics,Vision LED TV 43,19,1359,25821,45,Confirmed,bKash,SHOP-7360,ORD-308676,Dhaka North Depot,23.7461,90.3742,No,40000
25-Mar-26,SR-70,Chittagong,Karim Store,09:15:59,09:32:16,Matched,Household,RFL Mop Set,13,4362,56706,60,Pending,Cash,SHOP-2704,ORD-279285,Dhaka South Depot,22.3569,91.7832,No,30000
07-Mar-26,SR-57,Savar,Brothers Store,10:00:21,10:08:21,Matched,Plastics,RFL Water Jug,18,565,10170,14,Cancelled,bKash,SHOP-5187,ORD-791258,Dhaka South Depot,23.8583,90.2667,No,30000
06-Mar-26,SR-113,Uttara-3,Karim Store,16:27:04,16:35:30,Matched,Kitchenware,RFL Spice Box,10,2686,26860,47,Pending,Cash,SHOP-2243,ORD-452305,Narayanganj Hub,23.8759,90.3795,No,30000
16-Mar-26,SR-67,Dhanmondi,Hasan Traders,14:01:10,14:26:29,Matched,Electronics,Vision Fan,1,3574,3574,37,Pending,Credit,SHOP-2757,ORD-337825,Gazipur Distributor,23.7461,90.3742,No,60000
15-Mar-26,SR-1,Uttara-10,Tanzim Traders,12:27:16,12:52:25,Matched,Furniture,RFL Wardrobe,18,3495,62910,2,Pending,Nagad,SHOP-1570,ORD-902058,Chittagong Depot,23.8738,90.3984,No,50000
31-Mar-26,SR-31,Mohammadpur,Tanzim Traders,11:59:50,12:08:52,Matched,Electronics,Vision LED TV 32,7,614,4298,4,Cancelled,Nagad,SHOP-1690,ORD-211523,Dhaka North Depot,23.757,90.358,No,50000
01-Mar-26,SR-6,Savar,Bismillah Store,11:44:55,12:10:26,Matched,Electronics,Vision LED TV 43,3,1624,4872,14,Confirmed,Nagad,SHOP-8969,ORD-624018,Gazipur Distributor,23.8583,90.2667,No,40000
14-Mar-26,SR-143,Dhanmondi,Tanzim Traders,15:57:32,16:16:33,Matched,Furniture,RFL Wardrobe,19,748,14212,59,Confirmed,Credit,SHOP-8630,ORD-534766,Dhaka South Depot,23.7461,90.3742,No,60000
19-Mar-26,SR-83,Gazipur,Karim Store,14:55:30,15:20:23,Matched,Electronics,Vision LED TV 43,24,3943,94632,22,Confirmed,Nagad,SHOP-3040,ORD-365955,Gazipur Distributor,24.0023,90.4264,No,50000
06-Mar-26,SR-6,Gazipur,Tanzim Traders,12:04:39,12:12:32,Matched,Furniture,RFL Dining Table,6,3012,18072,40,Pending,bKash,SHOP-7422,ORD-261186,Chittagong Depot,24.0023,90.4264,No,60000
01-Mar-26,SR-91,Mirpur-10,Sadia Store,11:38:57,11:44:00,Matched,Kitchenware,RFL Rice Container,24,179,4296,60,Confirmed,bKash,SHOP-2062,ORD-289611,Narayanganj Hub,23.8067,90.3687,No,30000
31-Mar-26,SR-139,Dhanmondi,Karim Store,14:52:23,15:02:39,Matched,Electronics,Vision LED TV 32,19,1603,30457,43,Pending,Cash,SHOP-6964,ORD-368497,Chittagong Depot,23.7461,90.3742,No,50000
06-Mar-26,SR-114,Dhanmondi,Tanzim Traders,09:31:01,09:52:52,Matched,Household,RFL Laundry Basket,16,4874,77984,31,Confirmed,Nagad,SHOP-7178,ORD-365391,Dhaka South Depot,23.7461,90.3742,No,60000
11-Mar-26,SR-64,Uttara-3,Maa Enterprise,12:22:22,12:39:33,Matched,Household,RFL Dustbin,19,4958,94202,57,Pending,Credit,SHOP-5056,ORD-468444,Dhaka North Depot,23.8759,90.3795,No,60000
11-Mar-26,SR-54,Chittagong,Sadia Store,15:15:51,15:27:46,Matched,Household,RFL Laundry Basket,5,762,3810,53,Confirmed,Nagad,SHOP-4011,ORD-403824,Chittagong Depot,22.3569,91.7832,No,40000
12-Mar-26,SR-18,Dhanmondi,Bismillah Store,16:08:28,16:25:35,Matched,Plastics,RFL Plastic Chair,7,1678,11746,35,Pending,Nagad,SHOP-3836,ORD-419909,Narayanganj Hub,23.7461,90.3742,No,50000
08-Mar-26,SR-135,Narayanganj,New Market Traders,12:42:26,13:04:54,Matched,Kitchenware,RFL Food Carrier,7,3484,24388,55,Confirmed,Credit,SHOP-9331,ORD-602652,Dhaka South Depot,23.6238,90.5,No,30000
19-Mar-26,SR-20,Mirpur-10,New Market Traders,11:03:32,11:15:21,Matched,Kitchenware,RFL Food Carrier,21,2658,55818,35,Confirmed,bKash,SHOP-2988,ORD-157287,Chittagong Depot,23.8067,90.3687,No,30000
08-Mar-26,SR-129,Mirpur-1,Al Madina Shop,14:08:44,14:25:35,Matched,Plastics,RFL Storage Box,24,4626,111024,24,Confirmed,Nagad,SHOP-7398,ORD-529253,Gazipur Distributor,23.8041,90.3556,No,50000
08-Mar-26,SR-5,Narayanganj,Green Valley Shop,12:48:30,13:06:47,Matched,Household,RFL Mop Set,23,1129,25967,27,Pending,Credit,SHOP-2116,ORD-697800,Chittagong Depot,23.6238,90.5,No,50000
30-Mar-26,SR-60,Uttara-10,Azad Store,11:15:50,11:23:04,Matched,Furniture,RFL Wardrobe,9,3912,35208,54,Confirmed,bKash,SHOP-4756,ORD-258799,Narayanganj Hub,23.8738,90.3984,No,40000
26-Mar-26,SR-138,Dhanmondi,Azad Store,15:22:29,15:36:37,Matched,Electronics,Vision LED TV 32,7,3047,21329,31,Confirmed,Nagad,SHOP-1608,ORD-304312,Narayanganj Hub,23.7461,90.3742,No,50000
16-Mar-26,SR-95,Uttara-10,Rahman Traders,16:30:26,16:51:47,Matched,Plastics,RFL Plastic Chair,1,1709,1709,14,Cancelled,Nagad,SHOP-4108,ORD-945687,Gazipur Distributor,23.8738,90.3984,No,60000
10-Mar-26,SR-51,Savar,New Market Traders,12:40:33,13:00:55,Matched,Plastics,RFL Water Jug,7,2921,20447,50,Pending,bKash,SHOP-7148,ORD-962353,Narayanganj Hub,23.8583,90.2667,No,50000
28-Mar-26,SR-57,Narayanganj,Omar Store,16:55:19,17:03:36,Matched,Household,RFL Laundry Basket,21,3616,75936,23,Cancelled,Cash,SHOP-4951,ORD-650316,Dhaka North Depot,23.6238,90.5,No,50000
29-Mar-26,SR-98,Narayanganj,Omar Store,14:05:31,14:12:35,Matched,Plastics,RFL Plastic Chair,24,4561,109464,51,Confirmed,Nagad,SHOP-7931,ORD-999169,Chittagong Depot,23.6238,90.5,No,50000
18-Mar-26,SR-61,Uttara-3,Green Valley Shop,13:53:58,14:04:08,Matched,Household,RFL Dustbin,20,2442,48840,35,Confirmed,Credit,SHOP-5529,ORD-556596,Chittagong Depot,23.8759,90.3795,Yes,50000
19-Mar-26,SR-7,Savar,Sadia Store,13:20:58,13:41:56,Not Matched,Household,RFL Dustbin,8,4540,36320,43,Pending,Credit,SHOP-4851,ORD-350384,Narayanganj Hub,23.8583,90.2667,No,60000
22-Mar-26,SR-12,Mohammadpur,New Market Traders,15:49:31,16:14:15,Not Matched,Kitchenware,RFL Food Carrier,20,755,15100,46,Confirmed,Cash,SHOP-2427,ORD-118907,Gazipur Distributor,23.757,90.358,No,50000
15-Mar-26,SR-119,Uttara-3,Brothers Store,15:59:50,16:22:49,Matched,Kitchenware,RFL Spice Box,18,4224,76032,54,Pending,bKash,SHOP-6552,ORD-786276,Chittagong Depot,23.8759,90.3795,No,50000
15-Mar-26,SR-147,Mirpur-10,Green Valley Shop,09:31:18,09:36:19,Matched,Kitchenware,RFL Food Carrier,19,5291,100529,0,Confirmed,bKash,SHOP-1299,ORD-717629,Dhaka North Depot,23.8067,90.3687,No,50000
21-Mar-26,SR-119,Savar,City General Store,15:41:40,16:00:13,Matched,Plastics,RFL 20L Bucket,25,251,6275,30,Confirmed,bKash,SHOP-2029,ORD-270536,Dhaka North Depot,23.8583,90.2667,No,50000
27-Mar-26,SR-1,Gazipur,Karim Store,13:34:29,13:47:05,Matched,Household,RFL Laundry Basket,12,893,10716,49,Confirmed,Credit,SHOP-8296,ORD-586907,Gazipur Distributor,24.0023,90.4264,No,30000
24-Mar-26,SR-66,Dhanmondi,New Market Traders,12:58:49,13:17:20,Weak,Furniture,RFL Plastic Table,19,4184,79496,35,Confirmed,Nagad,SHOP-7209,ORD-287664,Dhaka North Depot,23.7461,90.3742,No,50000
05-Mar-26,SR-13,Narayanganj,Green Valley Shop,10:28:26,10:52:05,Not Matched,Furniture,RFL Plastic Table,18,2554,45972,48,Cancelled,Cash,SHOP-8273,ORD-962110,Dhaka South Depot,23.6238,90.5,No,40000
16-Mar-26,SR-147,Dhanmondi,Sadia Store,13:39:02,14:03:43,Matched,Plastics,RFL Water Jug,11,5186,57046,23,Confirmed,Cash,SHOP-5182,ORD-555495,Dhaka South Depot,23.7461,90.3742,No,60000
07-Mar-26,SR-81,Dhanmondi,Omar Store,12:40:16,12:57:37,Matched,Furniture,RFL Wardrobe,14,1939,27146,38,Cancelled,bKash,SHOP-6938,ORD-380076,Dhaka South Depot,23.7461,90.3742,No,30000
15-Mar-26,SR-35,Uttara-3,City General Store,11:57:10,12:15:06,Matched,Kitchenware,RFL Food Carrier,17,2288,38896,44,Confirmed,Nagad,SHOP-8533,ORD-637022,Gazipur Distributor,23.8759,90.3795,No,60000
